country_txt,provstate,city,nkill
Afghanistan,Farah,Bakwa District,82.0
Afghanistan,Farah,Bala Baluk District,22.0
Afghanistan,Farah,Bala Buluk,19.0
Afghanistan,Farah,Bala Buluk District,303.0
Afghanistan,Farah,Barangak,3.0
Afghanistan,Farah,Barfishar,3.0
Afghanistan,Farah,Barinkot,1.0
Afghanistan,Farah,Belandi,26.0
Afghanistan,Farah,Boji Bast,32.0
Afghanistan,Farah,Bolandi,7.0
Afghanistan,Farah,Chahar Dara,3.0
Afghanistan,Farah,Chakab,19.0
Afghanistan,Farah,Chapak,0.0
Afghanistan,Farah,Chaplati,3.0
Afghanistan,Farah,Charmas,2.0
Afghanistan,Farah,Check-U-Mars,2.0
Afghanistan,Farah,Chuck,1.0
Afghanistan,Farah,Dahak,0.0
Afghanistan,Farah,Dahana Jawal,4.0
Afghanistan,Farah,Darabad,11.0
Afghanistan,Farah,Daristan,7.0
Afghanistan,Farah,Daulat Abad,0.0
Afghanistan,Farah,Deh Yak,7.0
Afghanistan,Farah,Dehak,16.0
Afghanistan,Farah,Dehzak,32.0
Afghanistan,Farah,Dezak,1.0
Afghanistan,Farah,Dorahi,23.0
Afghanistan,Farah,Dorja,4.0
Afghanistan,Farah,Dozak,8.0
Afghanistan,Farah,Du Qalah,4.0
Afghanistan,Farah,Dukin,28.0
Afghanistan,Farah,Durabad,2.0
Afghanistan,Farah,Faizabad,3.0
Afghanistan,Farah,Farah,884.0
Afghanistan,Farah,Farah District,14.0
Afghanistan,Farah,Farah Rud,134.0
Afghanistan,Farah,Gajgeen,8.0
Afghanistan,Farah,Gajgin,7.0
Afghanistan,Farah,Ganj Abad,3.0
Afghanistan,Farah,Ganjabad,14.0
Afghanistan,Farah,Gerani,5.0
Afghanistan,Farah,Gest,2.0
Afghanistan,Farah,Ghaziabad,0.0
Afghanistan,Farah,Ghorchi,7.0
Afghanistan,Farah,Ghorghori,3.0
Afghanistan,Farah,Gnhkan,1.0
Afghanistan,Farah,Gosha,0.0
Afghanistan,Farah,Gulistan District,114.0
Afghanistan,Farah,Gunjabad,1.0
Afghanistan,Farah,Haidar Qela,8.0
Afghanistan,Farah,Jinkhani,1.0
Afghanistan,Farah,Kaj Ab,7.0
Afghanistan,Farah,Kajgin,4.0
Afghanistan,Farah,Kal Kala,6.0
Afghanistan,Farah,Kal Qala,20.0
Afghanistan,Farah,Kalata Akhunda,0.0
Afghanistan,Farah,Kalata-I-Nazar,6.0
Afghanistan,Farah,Kanisk,81.0
Afghanistan,Farah,Kansak,20.0
Afghanistan,Farah,Karez,10.0
Afghanistan,Farah,Karez Doghi,2.0
Afghanistan,Farah,Karez E Subhan,5.0
Afghanistan,Farah,Karez Shaikh Ha,2.0
Afghanistan,Farah,Karji,1.0
Afghanistan,Farah,Karwangah,1.0
Afghanistan,Farah,Khairabad,0.0
Afghanistan,Farah,Khaki Safed,2.0
Afghanistan,Farah,Khaki Safed District,53.0
Afghanistan,Farah,Kharaba,7.0
Afghanistan,Farah,Khormaleq,0.0
Afghanistan,Farah,Khormalol,9.0
Afghanistan,Farah,Khost,34.0
Afghanistan,Farah,Khuhkaba,0.0
Afghanistan,Farah,Khwaja Khazar,8.0
Afghanistan,Farah,Kinisk,3.0
Afghanistan,Farah,Koragaz,10.0
Afghanistan,Farah,Korghan,4.0
Afghanistan,Farah,Kudar,1.0
Afghanistan,Farah,Lakhshak,3.0
Afghanistan,Farah,Lash Wa Juwayn,19.0
Afghanistan,Farah,Lash Wa Juwayn District,17.0
Afghanistan,Farah,Lash-E Joveyn,0.0
Afghanistan,Farah,Lashkak,8.0
Afghanistan,Farah,Madagan,0.0
Afghanistan,Farah,Mandawi,4.0
Afghanistan,Farah,Masao,2.0
Afghanistan,Farah,Masaw,9.0
Afghanistan,Farah,Masawa,1.0
Afghanistan,Farah,Mazaar,0.0
Afghanistan,Farah,Messo,6.0
Afghanistan,Farah,Mil 73,2.0
Afghanistan,Farah,Mil78,2.0
Afghanistan,Farah,Mir'Ali,4.0
Afghanistan,Farah,Missezai,17.0
Afghanistan,Farah,Momin Abad,6.0
Afghanistan,Farah,Mughul Abad,1.0
Afghanistan,Farah,Mullah Aman,2.0
Afghanistan,Farah,Nahlak,22.0
Afghanistan,Farah,Nahri Saya,1.0
Afghanistan,Farah,Nalak,3.0
Afghanistan,Farah,Nalek,3.0
Afghanistan,Farah,Nangabad,7.0
Afghanistan,Farah,Naw Bahar,2.0
Afghanistan,Farah,Naw Deh,0.0
Afghanistan,Farah,Nawbara,0.0
Afghanistan,Farah,Nehal Dasht,5.0
Afghanistan,Farah,Now Bahar,7.0
Afghanistan,Farah,Panjgow,3.0
Afghanistan,Farah,Pashmakai,7.0
Afghanistan,Farah,Pashmaki,5.0
Afghanistan,Farah,Pashmikah,8.0
Afghanistan,Farah,Pol Regi,0.0
Afghanistan,Farah,Pul-E-Rigi,4.0
Afghanistan,Farah,Pur Chaman,1.0
Afghanistan,Farah,Pur Chaman District,100.0
Afghanistan,Farah,Purchaman,0.0
Afghanistan,Farah,Purchaman District,4.0
Afghanistan,Farah,Pusht Koh,3.0
Afghanistan,Farah,Pusht Koh District,0.0
Afghanistan,Farah,Pusht Rod,12.0
Afghanistan,Farah,Pusht Rod District,136.0
Afghanistan,Farah,Pusht-E-Koh District,3.0
Afghanistan,Farah,Pushta,1.0
Afghanistan,Farah,Qala Kah District,50.0
Afghanistan,Farah,Qala Sher,1.0
Afghanistan,Farah,Qala-I-Kah District,1.0
Afghanistan,Farah,Qeysay,3.0
Afghanistan,Farah,Quaryeh Shorab,10.0
Afghanistan,Farah,Raj,17.0
Afghanistan,Farah,Ranj,5.0
Afghanistan,Farah,Regi,7.0
Afghanistan,Farah,Renj,8.0
Afghanistan,Farah,Saaj,1.0
Afghanistan,Farah,Saaj Qala,1.0
Afghanistan,Farah,Sach,2.0
Afghanistan,Farah,Saj,3.0
Afghanistan,Farah,Sang Zor,1.0
Afghanistan,Farah,Sarbazzar,3.0
Afghanistan,Farah,Sarmoshkan,1.0
Afghanistan,Farah,Shah Rak,6.0
Afghanistan,Farah,Shahr-E Kuhnah,3.0
Afghanistan,Farah,Shahr-E-Kohna,0.0
Afghanistan,Farah,Shahre Kohna,15.0
Afghanistan,Farah,Shamal Gah,45.0
Afghanistan,Farah,Shamalgha,9.0
Afghanistan,Farah,Shawalgah,7.0
Afghanistan,Farah,Shawz Wa Abkhorma,3.0
Afghanistan,Farah,Sheikh Lala,2.0
Afghanistan,Farah,Shekhan Karez,1.0
Afghanistan,Farah,Sheran,6.0
Afghanistan,Farah,Shewan,90.0
Afghanistan,Farah,Shib Koh District,50.0
Afghanistan,Farah,Shiran,3.0
Afghanistan,Farah,Shirwan,0.0
Afghanistan,Farah,Shiwan Kaly,2.0
Afghanistan,Farah,Shmalga,2.0
Afghanistan,Farah,Shoorab,1.0
Afghanistan,Farah,Shor Ab,2.0
Afghanistan,Farah,Si Av,1.0
Afghanistan,Farah,Soor,2.0
Afghanistan,Farah,Spin Masjid,8.0
Afghanistan,Farah,Sultan Mir,6.0
Afghanistan,Farah,Sur,35.0
Afghanistan,Farah,Sur Dewal,2.0
Afghanistan,Farah,Syah Koshah,12.0
Afghanistan,Farah,Syedabad Yazdi,13.0
Afghanistan,Farah,Tajak,5.0
Afghanistan,Farah,Tajgo,3.0
Afghanistan,Farah,Takht-I-Tewsak,22.0
Afghanistan,Farah,Tank Muhammad Essa,1.0
Afghanistan,Farah,Tapa Mura,4.0
Afghanistan,Farah,Tapa-I-Khwaharan,2.0
Afghanistan,Farah,Tapa-I-Shiran,2.0
Afghanistan,Farah,Ting,37.0
Afghanistan,Farah,Toot,10.0
Afghanistan,Farah,Toot Chakao,3.0
Afghanistan,Farah,Tooto-Char,35.0
Afghanistan,Farah,Unknown,165.0
Afghanistan,Farah,Wasat-I-Bazar,3.0
Afghanistan,Farah,Zabak,1.0
Afghanistan,Faryab,Aabgarmak,1.0
Afghanistan,Faryab,Aaq Gozar,1.0
Afghanistan,Faryab,Aarzalik,1.0
Afghanistan,Faryab,Abgarmak,4.0
Afghanistan,Faryab,Akhund Baba,1.0
Afghanistan,Faryab,Ali Abad,5.0
Afghanistan,Faryab,Almar,27.0
Afghanistan,Faryab,Almar District,212.0
Afghanistan,Faryab,Altai Bolak,1.0
Afghanistan,Faryab,Alti Bulak,1.0
Afghanistan,Faryab,Ana Bek,2.0
Afghanistan,Faryab,Anabig,8.0
Afghanistan,Faryab,Andkhoy,1.0
Afghanistan,Faryab,Andkhoy District,82.0
Afghanistan,Faryab,Aq Guzar,0.0
Afghanistan,Faryab,Arab Aqsai,12.0
Afghanistan,Faryab,Arab Aqsay,7.0
Afghanistan,Faryab,Archato,3.0
Afghanistan,Faryab,Ardzuluq,8.0
Afghanistan,Faryab,Arikalik,53.0
Afghanistan,Faryab,Ark Elek,16.0
Afghanistan,Faryab,Arkalik,3.0
Afghanistan,Faryab,Arlik,8.0
Afghanistan,Faryab,Arzlik,2.0
Afghanistan,Faryab,Astana Baba,31.0
Afghanistan,Faryab,Ayar,0.0
Afghanistan,Faryab,Badar Shakh,6.0
Afghanistan,Faryab,Badghisi,2.0
Afghanistan,Faryab,Bai Moghini,0.0
Afghanistan,Faryab,Bai Mogholi,1.0
Afghanistan,Faryab,Bala-Hisar,1.0
Afghanistan,Faryab,Baland Ghowr,0.0
Afghanistan,Faryab,Balchiragh,5.0
Afghanistan,Faryab,Band-E Abgardan,0.0
Afghanistan,Faryab,Bandar,3.0
Afghanistan,Faryab,Bandar-E-Shakh,12.0
Afghanistan,Faryab,Bashlmes,0.0
Afghanistan,Faryab,Bazaar Qala,5.0
Afghanistan,Faryab,Bazar Tapa,1.0
Afghanistan,Faryab,Bedik,0.0
Afghanistan,Faryab,Bibi Ainah,4.0
Afghanistan,Faryab,Bilal Bek,4.0
Afghanistan,Faryab,Bilchiragh District,99.0
Afghanistan,Faryab,Boldak Arab,4.0
Afghanistan,Faryab,Bori,7.0
Afghanistan,Faryab,Boro,3.0
Afghanistan,Faryab,Bukhari Qala,3.0
Afghanistan,Faryab,Bura Ghanha,5.0
Afghanistan,Faryab,Chaghatak,6.0
Afghanistan,Faryab,Chaghatoi,3.0
Afghanistan,Faryab,Chahar Bagh,0.0
Afghanistan,Faryab,Chahar Shangho,4.0
Afghanistan,Faryab,Chaharshanba,5.0
Afghanistan,Faryab,Chakab,0.0
Afghanistan,Faryab,Char Shanba,18.0
Afghanistan,Faryab,Char Tut,10.0
Afghanistan,Faryab,Chashma-E-Sangi,2.0
Afghanistan,Faryab,Chechkatu,41.0
Afghanistan,Faryab,Chehilgaz,17.0
Afghanistan,Faryab,Chinaye,2.0
Afghanistan,Faryab,Choghatak,4.0
Afghanistan,Faryab,Dah-Yakchikhana,1.0
Afghanistan,Faryab,Dahn Dara Dam,2.0
Afghanistan,Faryab,Dara Zang,2.0
Afghanistan,Faryab,Dawlatabad,17.0
Afghanistan,Faryab,Dawlatabad District,107.0
Afghanistan,Faryab,Deh-Jawz,4.0
Afghanistan,Faryab,Dehandara,18.0
Afghanistan,Faryab,Dentash,3.0
Afghanistan,Faryab,Dewana Khan,2.0
Afghanistan,Faryab,Dewana Khana,4.0
Afghanistan,Faryab,Dima Kariz,0.0
Afghanistan,Faryab,Doabi,4.0
Afghanistan,Faryab,Dong Qala,8.0
Afghanistan,Faryab,Dorahi Khwajah Qeshri,1.0
Afghanistan,Faryab,Dowm Qala,3.0
Afghanistan,Faryab,Faizabad,39.0
Afghanistan,Faryab,Farah Rud,1.0
Afghanistan,Faryab,Gaday Qala,10.0
Afghanistan,Faryab,Ganji,6.0
Afghanistan,Faryab,Garzivan District,0.0
Afghanistan,Faryab,Gaz Laik,0.0
Afghanistan,Faryab,Ghalabian,2.0
Afghanistan,Faryab,Ghalbyan,0.0
Afghanistan,Faryab,Ghaliban,1.0
Afghanistan,Faryab,Ghar Tapa,1.0
Afghanistan,Faryab,Ghazari,15.0
Afghanistan,Faryab,Ghojur Abad,2.0
Afghanistan,Faryab,Ghormach,9.0
Afghanistan,Faryab,Ghormach District,166.0
Afghanistan,Faryab,Ghozari,4.0
Afghanistan,Faryab,Ghulbian,2.0
Afghanistan,Faryab,Ghurmach,4.0
Afghanistan,Faryab,Godai Qala,3.0
Afghanistan,Faryab,Gordzad,33.0
Afghanistan,Faryab,Gorziwan,2.0
Afghanistan,Faryab,Gujer Abad,1.0
Afghanistan,Faryab,Gul Dara,4.0
Afghanistan,Faryab,Gurziwan District,161.0
Afghanistan,Faryab,Hadbakhshi,4.0
Afghanistan,Faryab,Harkilik,37.0
Afghanistan,Faryab,Hazar Qala,2.0
Afghanistan,Faryab,Hazara Qala,3.0
Afghanistan,Faryab,Ibrahimabad,0.0
Afghanistan,Faryab,Iftari,1.0
Afghanistan,Faryab,Islam Qala,4.0
Afghanistan,Faryab,Jagdelik,16.0
Afghanistan,Faryab,Jalgaldi,1.0
Afghanistan,Faryab,Jamjama Qala,6.0
Afghanistan,Faryab,Jangal,2.0
Afghanistan,Faryab,Jarlaq,0.0
Afghanistan,Faryab,Juma Bazar,1.0
Afghanistan,Faryab,Kala Kalan,3.0
Afghanistan,Faryab,Kanjak,32.0
Afghanistan,Faryab,Kanjo,4.0
Afghanistan,Faryab,Karez I Qala,8.0
Afghanistan,Faryab,Karez Qala,4.0
Afghanistan,Faryab,Kata Qala,1.0
Afghanistan,Faryab,Kata-E Lang,0.0
Afghanistan,Faryab,Katakam,1.0
Afghanistan,Faryab,Kawliyan,24.0
Afghanistan,Faryab,Khairabad,13.0
Afghanistan,Faryab,Khanaqa,6.0
Afghanistan,Faryab,Khani Chahar Bagh District,5.0
Afghanistan,Faryab,Khawaja Kainti,21.0
Afghanistan,Faryab,Khawaja Namusa,1.0
Afghanistan,Faryab,Khawaja Namusi,0.0
Afghanistan,Faryab,Khawja Qoshori,3.0
Afghanistan,Faryab,Khest Pul,0.0
Afghanistan,Faryab,Khoja Sabz Posh,13.0
Afghanistan,Faryab,Khudaimat,2.0
Afghanistan,Faryab,Khwaja Gawhar,14.0
Afghanistan,Faryab,Khwaja Musa,9.0
Afghanistan,Faryab,Khwaja Musa Area,0.0
Afghanistan,Faryab,Khwaja Namosi,24.0
Afghanistan,Faryab,Khwaja Qoshori,1.0
Afghanistan,Faryab,Khwaja Sabz Posh,21.0
Afghanistan,Faryab,Khwaja Sabz Posh District,196.0
Afghanistan,Faryab,Koh Sayad,14.0
Afghanistan,Faryab,Kohi,23.0
Afghanistan,Faryab,Kohistan District,124.0
Afghanistan,Faryab,Kolian,24.0
Afghanistan,Faryab,Kosa Qala,2.0
Afghanistan,Faryab,Kotal Garzad,0.0
Afghanistan,Faryab,Kotal Koraz,2.0
Afghanistan,Faryab,Koza Qala,2.0
Afghanistan,Faryab,Kuhi,5.0
Afghanistan,Faryab,Kunjak,14.0
Afghanistan,Faryab,Kusah Qala,11.0
Afghanistan,Faryab,Lolash,7.0
Afghanistan,Faryab,Maymana,172.0
Afghanistan,Faryab,Maymana District,6.0
Afghanistan,Faryab,Meymaneh,4.0
Afghanistan,Faryab,Mirza Qam,0.0
Afghanistan,Faryab,Moqani,0.0
Afghanistan,Faryab,Mughali,2.0
Afghanistan,Faryab,Mullaian,1.0
Afghanistan,Faryab,Nadarabad,8.0
Afghanistan,Faryab,Nahrin,10.0
Afghanistan,Faryab,Narin,1.0
Afghanistan,Faryab,Naw Bori,7.0
Afghanistan,Faryab,Naw Dara,2.0
Afghanistan,Faryab,Nawabad,6.0
Afghanistan,Faryab,Nawghili,1.0
Afghanistan,Faryab,Nisar,3.0
Afghanistan,Faryab,Ozlik,2.0
Afghanistan,Faryab,Pahlawan Tash,1.0
Afghanistan,Faryab,Pasha Khan,5.0
Afghanistan,Faryab,Pashtun Kot,35.0
Afghanistan,Faryab,Pashtun Kot District,92.0
Afghanistan,Faryab,Pogani,0.0
Afghanistan,Faryab,Poshta,1.0
Afghanistan,Faryab,Pul-E Bazaar Qala,10.0
Afghanistan,Faryab,Qala-E Eshan,0.0
Afghanistan,Faryab,Qala-I-Khan,0.0
Afghanistan,Faryab,Qala-I-Wali,0.0
Afghanistan,Faryab,Qara Shayki,5.0
Afghanistan,Faryab,Qara Shekhi,4.0
Afghanistan,Faryab,Qara-I-Sheikhi,0.0
Afghanistan,Faryab,Qaraei,1.0
Afghanistan,Faryab,Qaramqol District,48.0
Afghanistan,Faryab,Qarasheikh,2.0
Afghanistan,Faryab,Qasbah Qala,3.0
Afghanistan,Faryab,Qaysar,19.0
Afghanistan,Faryab,Qaysar District,297.0
Afghanistan,Faryab,Qazal Qeshlaq,2.0
Afghanistan,Faryab,Qazaq,5.0
Afghanistan,Faryab,Qazi Qashlaq,1.0
Afghanistan,Faryab,Qezel Kotal,2.0
Afghanistan,Faryab,Qizal Qishlaq,1.0
Afghanistan,Faryab,Qizil Qol,1.0
Afghanistan,Faryab,Qizlar Qala,3.0
Afghanistan,Faryab,Qorghan,0.0
Afghanistan,Faryab,Qorghan District,0.0
Afghanistan,Faryab,Qotor,1.0
Afghanistan,Faryab,Quram Qul,1.0
Afghanistan,Faryab,Qurghan District,17.0
Afghanistan,Faryab,Qurraish,19.0
Afghanistan,Faryab,Quziboy,7.0
Afghanistan,Faryab,Quzol Qol,1.0
Afghanistan,Faryab,Qwzil Qishlaq,2.0
Afghanistan,Faryab,Sahraee Qalah,7.0
Afghanistan,Faryab,Sahrai Qala,5.0
Afghanistan,Faryab,Sang-I-Zard,6.0
Afghanistan,Faryab,Sar-E Howz,4.0
Afghanistan,Faryab,Sara Miasht,2.0
Afghanistan,Faryab,Sarband,3.0
Afghanistan,Faryab,Sarhouz,1.0
Afghanistan,Faryab,Sayad Ghar,9.0
Afghanistan,Faryab,Senjetak,5.0
Afghanistan,Faryab,Shah Mardan,0.0
Afghanistan,Faryab,Shakh,6.0
Afghanistan,Faryab,Sheerank,4.0
Afghanistan,Faryab,Sheikhan,4.0
Afghanistan,Faryab,Shekhano,2.0
Afghanistan,Faryab,Shekhha,0.0
Afghanistan,Faryab,Shikhha,6.0
Afghanistan,Faryab,Shirin Tagab,11.0
Afghanistan,Faryab,Shirin Tagab District,182.0
Afghanistan,Faryab,Sofi Qala,12.0
Afghanistan,Faryab,Tagab Airak,1.0
Afghanistan,Faryab,Tagab Shan,2.0
Afghanistan,Faryab,Taimast,6.0
Afghanistan,Faryab,Takhra,7.0
Afghanistan,Faryab,Tapa Qala,2.0
Afghanistan,Faryab,Tash Kala,2.0
Afghanistan,Faryab,Tash Qala,5.0
Afghanistan,Faryab,Tashqul,1.0
Afghanistan,Faryab,Tepa Qishlaq,1.0
Afghanistan,Faryab,Tijam,2.0
Afghanistan,Faryab,Timir Koprik,4.0
Afghanistan,Faryab,Toq Luhmat,0.0
Afghanistan,Faryab,Toratkol,2.0
Afghanistan,Faryab,Tort Atai,13.0
Afghanistan,Faryab,Tort Kol,1.0
Afghanistan,Faryab,Unknown,86.0
Afghanistan,Faryab,Uzbekha,1.0
Afghanistan,Faryab,Yaga Lenga,1.0
Afghanistan,Faryab,Yaka Tut,12.0
Afghanistan,Faryab,Yangi,17.0
Afghanistan,Faryab,Yangi Qala,20.0
Afghanistan,Faryab,Yangi Zarghawi,6.0
Afghanistan,Faryab,Yati Aregh Area,0.0
Afghanistan,Faryab,Yatim Qeshlaq,1.0
Afghanistan,Faryab,Youkhan,5.0
Afghanistan,Faryab,Yusof Mirzai,4.0
Afghanistan,Faryab,Zarshi,3.0
Afghanistan,Ghazni,Ab Band,7.0
Afghanistan,Ghazni,Ab Band District,94.0
Afghanistan,Ghazni,Abdullah Gul,0.0
Afghanistan,Ghazni,Abdurrahim,7.0
Afghanistan,Ghazni,Abo Kala,8.0
Afghanistan,Ghazni,Abu Jan,4.0
Afghanistan,Ghazni,Abu Qala,2.0
Afghanistan,Ghazni,Achaka,3.0
Afghanistan,Ghazni,Ad Band District,5.0
Afghanistan,Ghazni,Agha Qala,0.0
Afghanistan,Ghazni,Aghajan,0.0
Afghanistan,Ghazni,Agho Jan,16.0
Afghanistan,Ghazni,Ajristan,7.0
Afghanistan,Ghazni,Ajristan District,158.0
Afghanistan,Ghazni,Akhundkhel,0.0
Afghanistan,Ghazni,Alam Kala,10.0
Afghanistan,Ghazni,Alam Khel,3.0
Afghanistan,Ghazni,Alam Qala,1.0
Afghanistan,Ghazni,Alhamda,1.0
Afghanistan,Ghazni,Ali Kala,3.0
Afghanistan,Ghazni,Ali Khil,0.0
Afghanistan,Ghazni,Alilala,1.0
Afghanistan,Ghazni,Alizay,13.0
Afghanistan,Ghazni,Almaytu,0.0
Afghanistan,Ghazni,Alo Kala,2.0
Afghanistan,Ghazni,Amin Qala,0.0
Afghanistan,Ghazni,Andar,18.0
Afghanistan,Ghazni,Andar District,344.0
Afghanistan,Ghazni,Anguri,0.0
Afghanistan,Ghazni,Antan,0.0
Afghanistan,Ghazni,Arzo,32.0
Afghanistan,Ghazni,Asfandi,6.0
Afghanistan,Ghazni,Asfinda,1.0
Afghanistan,Ghazni,Asheqwalo,4.0
Afghanistan,Ghazni,Askar Kot,15.0
Afghanistan,Ghazni,Askarkot,2.0
Afghanistan,Ghazni,Asphandi,1.0
Afghanistan,Ghazni,Atak,1.0
Afghanistan,Ghazni,Atul,0.0
Afghanistan,Ghazni,Aziz Wardag,0.0
Afghanistan,Ghazni,Baba Yar,0.0
Afghanistan,Ghazni,Badwan,5.0
Afghanistan,Ghazni,Bahadurgay,9.0
Afghanistan,Ghazni,Bahrami Shahid District,79.0
Afghanistan,Ghazni,Bakawal,2.0
Afghanistan,Ghazni,Bakhtiar,15.0
Afghanistan,Ghazni,Bala,0.0
Afghanistan,Ghazni,Balaik,5.0
Afghanistan,Ghazni,Bara Kala,3.0
Afghanistan,Ghazni,Barah Kala,2.0
Afghanistan,Ghazni,Baran Qala,2.0
Afghanistan,Ghazni,Bashir Qala,4.0
Afghanistan,Ghazni,Bila Khel,6.0
Afghanistan,Ghazni,Botakhel,1.0
Afghanistan,Ghazni,Chaghari,3.0
Afghanistan,Ghazni,Chahar Deh,0.0
Afghanistan,Ghazni,Chahar Dewali,6.0
Afghanistan,Ghazni,Chahar Diwar,6.0
Afghanistan,Ghazni,Chahardiwal,5.0
Afghanistan,Ghazni,Chambaran,1.0
Afghanistan,Ghazni,Chardahi,2.0
Afghanistan,Ghazni,Chargo,3.0
Afghanistan,Ghazni,Charwarkhel,1.0
Afghanistan,Ghazni,Cherli,2.0
Afghanistan,Ghazni,Dalan,3.0
Afghanistan,Ghazni,Dara Qayaq,11.0
Afghanistan,Ghazni,Darah-Ye Qiyaq,6.0
Afghanistan,Ghazni,Dare Qyaq,1.0
Afghanistan,Ghazni,Dasht,0.0
Afghanistan,Ghazni,Dawlat,0.0
Afghanistan,Ghazni,Deh Hajji,0.0
Afghanistan,Ghazni,Dehak,14.0
Afghanistan,Ghazni,Dehe Khodaydad,2.0
Afghanistan,Ghazni,Dih Yak,3.0
Afghanistan,Ghazni,Dih Yak District,145.0
Afghanistan,Ghazni,Ebrahimkhel,6.0
Afghanistan,Ghazni,Espandi,9.0
Afghanistan,Ghazni,Ezatkhel,0.0
Afghanistan,Ghazni,Forward Operating Base Arian,1.0
Afghanistan,Ghazni,Gadool Sadaat,1.0
Afghanistan,Ghazni,Gajri,1.0
Afghanistan,Ghazni,Gam-E Shak,1.0
Afghanistan,Ghazni,Gandaher,10.0
Afghanistan,Ghazni,Gelan,6.0
Afghanistan,Ghazni,Gelan District,98.0
Afghanistan,Ghazni,Ghandi,1.0
Afghanistan,Ghazni,Ghatan,4.0
Afghanistan,Ghazni,Ghatano,5.0
Afghanistan,Ghazni,Ghazni,1211.0
Afghanistan,Ghazni,Ghazni District,6.0
Afghanistan,Ghazni,Ghbargloni,0.0
Afghanistan,Ghazni,Ghogian,4.0
Afghanistan,Ghazni,Gilan,0.0
Afghanistan,Ghazni,Giro District,194.0
Afghanistan,Ghazni,Godaley,4.0
Afghanistan,Ghazni,Golai Nazar Khan,8.0
Afghanistan,Ghazni,Gosfand,1.0
Afghanistan,Ghazni,Gulo,3.0
Afghanistan,Ghazni,Habib,32.0
Afghanistan,Ghazni,Haji Khel,0.0
Afghanistan,Ghazni,Hasan Karez,2.0
Afghanistan,Ghazni,Hassan Khel,0.0
Afghanistan,Ghazni,Herat,0.0
Afghanistan,Ghazni,Hotoqol,13.0
Afghanistan,Ghazni,Jabarwal,4.0
Afghanistan,Ghazni,Jaghatu District,5.0
Afghanistan,Ghazni,Jaghuri District,4.0
Afghanistan,Ghazni,Jamal Kala,0.0
Afghanistan,Ghazni,Jamal Qala,9.0
Afghanistan,Ghazni,Jamparan,7.0
Afghanistan,Ghazni,Jangalak,1.0
Afghanistan,Ghazni,Jangul,15.0
Afghanistan,Ghazni,Jungle,7.0
Afghanistan,Ghazni,Kaj Qala,0.0
Afghanistan,Ghazni,Kajira,2.0
Afghanistan,Ghazni,Kala Kochi,0.0
Afghanistan,Ghazni,Kalasabz,2.0
Afghanistan,Ghazni,Kariz,6.0
Afghanistan,Ghazni,Karosai,0.0
Afghanistan,Ghazni,Karosi,6.0
Afghanistan,Ghazni,Kashid,5.0
Afghanistan,Ghazni,Kashk,0.0
Afghanistan,Ghazni,Khak-E-Ghariban,2.0
Afghanistan,Ghazni,Khan Zaman Khan,12.0
Afghanistan,Ghazni,Khani,0.0
Afghanistan,Ghazni,Khani Kala,0.0
Afghanistan,Ghazni,Kharr Kali,2.0
Afghanistan,Ghazni,Khas Deh Yak,0.0
Afghanistan,Ghazni,Khashk,5.0
Afghanistan,Ghazni,Khawzai,7.0
Afghanistan,Ghazni,Khedokhel,3.0
Afghanistan,Ghazni,Kher,3.0
Afghanistan,Ghazni,Khodzaey,1.0
Afghanistan,Ghazni,Khogyani,3.0
Afghanistan,Ghazni,Khunian,6.0
Afghanistan,Ghazni,Khushk,4.0
Afghanistan,Ghazni,Khwaja Umari,1.0
Afghanistan,Ghazni,Khwaja Umari District,55.0
Afghanistan,Ghazni,Kochnai Arzo,3.0
Afghanistan,Ghazni,Kodalay,1.0
Afghanistan,Ghazni,Kodalo,2.0
Afghanistan,Ghazni,Kote Sangi,2.0
Afghanistan,Ghazni,Kundar,6.0
Afghanistan,Ghazni,Kundikhel,1.0
Afghanistan,Ghazni,Kuz Tasan,0.0
Afghanistan,Ghazni,Laghabad,5.0
Afghanistan,Ghazni,Laghano,5.0
Afghanistan,Ghazni,Laghawat,8.0
Afghanistan,Ghazni,Lalum,0.0
Afghanistan,Ghazni,Landakhil,6.0
Afghanistan,Ghazni,Laram,2.0
Afghanistan,Ghazni,Latif,0.0
Afghanistan,Ghazni,Laywanay,3.0
Afghanistan,Ghazni,Lewani,0.0
Afghanistan,Ghazni,Lewani Bazar,23.0
Afghanistan,Ghazni,Malistan District,40.0
Afghanistan,Ghazni,Manar,6.0
Afghanistan,Ghazni,Mansour,2.0
Afghanistan,Ghazni,Mast Qala,0.0
Afghanistan,Ghazni,Mazar,15.0
Afghanistan,Ghazni,Mazu,1.0
Afghanistan,Ghazni,Mekhta,0.0
Afghanistan,Ghazni,Mir Khan,5.0
Afghanistan,Ghazni,Mirazar,4.0
Afghanistan,Ghazni,Miri,0.0
Afghanistan,Ghazni,Mirkhan,3.0
Afghanistan,Ghazni,Mirzakhel,1.0
Afghanistan,Ghazni,Mohammad Omar,4.0
Afghanistan,Ghazni,Mohkam,2.0
Afghanistan,Ghazni,Mohmand Kotal,5.0
Afghanistan,Ghazni,Moqori,18.0
Afghanistan,Ghazni,Moshaki,1.0
Afghanistan,Ghazni,Moshki,10.0
Afghanistan,Ghazni,Muchay,0.0
Afghanistan,Ghazni,Mullah Jana,0.0
Afghanistan,Ghazni,Mullah Noh Baba,4.0
