country_txt,provstate,city,gname,nkill
Venezuela,Zulia,Maracaibo,Pro-Government Extremists,0.0
Venezuela,Zulia,Maracaibo,Red Flag (Venezuela),0.0
Venezuela,Zulia,South Lake Maracaibo District,Revolutionary Armed Forces Of Colombia (Farc),0.0
Venezuela,Zulia,Unknown,Colombian Guerrillas,0.0
Venezuela,Zulia,Unknown,Popular Liberation Army (Epl),0.0
Vietnam,Dong Nai,Bien Hoa,Provisional National Government Of Vietnam,0.0
Vietnam,Ho Chi Minh City,Ho Chi Minh City,Provisional National Government Of Vietnam,0.0
Vietnam,Ho Chi Minh City,Ho Chi Minh City,Trieu Dai Viet,0.0
West Bank And Gaza Strip,Gaza Strip,Abasah,Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Abasan,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Al-Qarrarah,Palestinian Islamic Jihad (Pij),3.0
West Bank And Gaza Strip,Gaza Strip,Al-Shati,Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Alei Sinai,Hamas (Islamic Resistance Movement),4.0
West Bank And Gaza Strip,Gaza Strip,Atsmona,Hamas (Islamic Resistance Movement),6.0
West Bank And Gaza Strip,Gaza Strip,Bani Suhaylah,Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Bani Suheila,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Beit Hanoun,Al-Aqsa Martyrs Brigade,4.0
West Bank And Gaza Strip,Gaza Strip,Beit Hanoun,Hamas (Islamic Resistance Movement),8.0
West Bank And Gaza Strip,Gaza Strip,Beit Hanoun,Muslim Extremists,0.0
West Bank And Gaza Strip,Gaza Strip,Beit Hanoun,Palestinian Islamic Jihad (Pij),2.0
West Bank And Gaza Strip,Gaza Strip,Beit Hanoun,Palestinians,3.0
West Bank And Gaza Strip,Gaza Strip,Beit Hanoun,Popular Resistance Committees,3.0
West Bank And Gaza Strip,Gaza Strip,Beit Lahia,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Beit Lahiya,Hamas (Islamic Resistance Movement),4.0
West Bank And Gaza Strip,Gaza Strip,Bureij,Jenin Martyrs Brigades,0.0
West Bank And Gaza Strip,Gaza Strip,Bureij,Palestinian Islamic Jihad (Pij),2.0
West Bank And Gaza Strip,Gaza Strip,Dair Al-Balah,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Deir Al-Balah,Democratic Front For The Liberation Of Palestine (Dflp),0.0
West Bank And Gaza Strip,Gaza Strip,Deir Al-Balah,Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Dogit,Palestinian Islamic Jihad (Pij),0.0
West Bank And Gaza Strip,Gaza Strip,Dugit,Hamas (Islamic Resistance Movement),12.0
West Bank And Gaza Strip,Gaza Strip,Elei Sinai,Hamas (Islamic Resistance Movement),3.0
West Bank And Gaza Strip,Gaza Strip,Gadid,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Abu Nidal Organization (Ano),0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Al-Aqsa Martyrs Brigade,1.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Al-Fatah,5.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Al-Qaida,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Arabs,1.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Army Of Islam,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Black Panther Group (Palestinian),0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Democratic Front For The Liberation Of Palestine (Dflp),4.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Fatah Hawks,4.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Force 17,1.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Hamas (Islamic Resistance Movement),118.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Islamic State Of Iraq And The Levant (Isil),0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Islamic Swords Of Justice In The Land Of Ribat,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Israeli Settlers,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Jund Ansar Allah,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Palestine Liberation Organization (Plo),8.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Palestinian Extremists,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Palestinian Islamic Jihad (Pij),11.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Palestinians,71.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Popular Front For The Liberation Of Palestine (Pflp),3.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Popular Resistance Committees,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Sinai Province Of The Islamic State,0.0
West Bank And Gaza Strip,Gaza Strip,Gaza,Supporters Of The Islamic State In Jerusalem,0.0
West Bank And Gaza Strip,Gaza Strip,Giftlik,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Gilo,Jewish Extremists,0.0
West Bank And Gaza Strip,Gaza Strip,Gosh Qatif,Hamas (Islamic Resistance Movement),2.0
West Bank And Gaza Strip,Gaza Strip,Gush Katif,Al-Aqsa Martyrs Brigade,2.0
West Bank And Gaza Strip,Gaza Strip,Gush Katif,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Gush Katif,Umar Al-Mukhtar Martyr Forces,0.0
West Bank And Gaza Strip,Gaza Strip,Gush Qatif,Al-Aqsa Martyrs Brigade,4.0
West Bank And Gaza Strip,Gaza Strip,Gush Qatif,Hamas (Islamic Resistance Movement),4.0
West Bank And Gaza Strip,Gaza Strip,Gush Qatif,Palestinian Extremists,0.0
West Bank And Gaza Strip,Gaza Strip,Gush Qatif,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Gush Qatif,"Popular Front For The Liberation Of Palestine, Gen Cmd (Pflp-Gc)",0.0
West Bank And Gaza Strip,Gaza Strip,Gush Qatif,Popular Resistance Committees,7.0
West Bank And Gaza Strip,Gaza Strip,Ikhza'A,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Jabaliya,Democratic Front For The Liberation Of Palestine (Dflp),1.0
West Bank And Gaza Strip,Gaza Strip,Jabaliya,Hamas (Islamic Resistance Movement),2.0
West Bank And Gaza Strip,Gaza Strip,Jabaliya,Palestine Liberation Organization (Plo),1.0
West Bank And Gaza Strip,Gaza Strip,Jabaliya,Palestinian Islamic Jihad (Pij),0.0
West Bank And Gaza Strip,Gaza Strip,Jabaliya,Palestinians,3.0
West Bank And Gaza Strip,Gaza Strip,Jabaliya,Popular Front For The Liberation Of Palestine (Pflp),1.0
West Bank And Gaza Strip,Gaza Strip,Jamala,Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Kerem Shalom,Democratic Front For The Liberation Of Palestine (Dflp),0.0
West Bank And Gaza Strip,Gaza Strip,Kerem Shalom,Palestinian Extremists,0.0
West Bank And Gaza Strip,Gaza Strip,Kerem Shalom,Popular Front For The Liberation Of Palestine (Pflp),0.0
West Bank And Gaza Strip,Gaza Strip,Kfar Darom,Al-Aqsa Martyrs Brigade,1.0
West Bank And Gaza Strip,Gaza Strip,Kfar Darom,Hamas (Islamic Resistance Movement),7.0
West Bank And Gaza Strip,Gaza Strip,Kfar Darom,Palestinian Hezbollah,2.0
West Bank And Gaza Strip,Gaza Strip,Kfar Darom,Palestinian Islamic Jihad (Pij),13.0
West Bank And Gaza Strip,Gaza Strip,Kfar Darom,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Kfar Darom,Settlers At Kfar Darom,0.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis,Al-Aqsa Martyrs Brigade,0.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis,Ba'Adi (On My Own Behalf),1.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis,Hamas (Islamic Resistance Movement),16.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis,Palestine Liberation Organization (Plo),0.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis,Palestinian Islamic Jihad (Pij),10.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis,Palestinians,26.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis,Popular Resistance Committees,0.0
West Bank And Gaza Strip,Gaza Strip,Khan Yunis District,Popular Resistance Committees,0.0
West Bank And Gaza Strip,Gaza Strip,Maghazi,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Maghazi,Popular Front For The Liberation Of Palestine (Pflp),0.0
West Bank And Gaza Strip,Gaza Strip,Morag,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Morag,Palestinian Islamic Jihad (Pij),4.0
West Bank And Gaza Strip,Gaza Strip,Morag,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Moshev Ganey Tal,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Netzarim,Al-Aqsa Martyrs Brigade,3.0
West Bank And Gaza Strip,Gaza Strip,Netzarim,Democratic Front For The Liberation Of Palestine (Dflp),0.0
West Bank And Gaza Strip,Gaza Strip,Netzarim,Hamas (Islamic Resistance Movement),2.0
West Bank And Gaza Strip,Gaza Strip,Netzarim,Palestinian Extremists,0.0
West Bank And Gaza Strip,Gaza Strip,Netzarim,Palestinian Islamic Jihad (Pij),10.0
West Bank And Gaza Strip,Gaza Strip,Netzarim,Palestinians,0.0
West Bank And Gaza Strip,Gaza Strip,Netzarim,Popular Resistance Committees,3.0
West Bank And Gaza Strip,Gaza Strip,Neveh Dekalim,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Neveh Dekalim,Palestinian Islamic Jihad (Pij),0.0
West Bank And Gaza Strip,Gaza Strip,Neveh Dekalim,Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Nisanit,Hamas (Islamic Resistance Movement),1.0
West Bank And Gaza Strip,Gaza Strip,Nisanit,Popular Front For The Liberation Of Palestine (Pflp),0.0
West Bank And Gaza Strip,Gaza Strip,Niv Dekalim,Hamas (Islamic Resistance Movement),1.0
West Bank And Gaza Strip,Gaza Strip,Nuseirat,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Nuseirat,Islamic State Of Iraq And The Levant (Isil),0.0
West Bank And Gaza Strip,Gaza Strip,Nuseirat,Palestinians,2.0
West Bank And Gaza Strip,Gaza Strip,Nusseirat,Al-Aqsa Martyrs Brigade,3.0
West Bank And Gaza Strip,Gaza Strip,Nusseirat,Al-Fatah,0.0
West Bank And Gaza Strip,Gaza Strip,Qarara,Palestinian Islamic Jihad (Pij),2.0
West Bank And Gaza Strip,Gaza Strip,Qatif,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Qatif,Palestinian Islamic Jihad (Pij),1.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Al-Aqsa Martyrs Brigade,0.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Al-Fatah,8.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Hamas (Islamic Resistance Movement),4.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Islamic State Of Iraq And The Levant (Isil),2.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Muslim Militants,0.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Palestine Liberation Organization (Plo),2.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Palestinian Extremists,3.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Palestinian Islamic Jihad (Pij),0.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Palestinians,26.0
West Bank And Gaza Strip,Gaza Strip,Rafah,Popular Front For The Liberation Of Palestine (Pflp),2.0
West Bank And Gaza Strip,Gaza Strip,Rafah District,Palestinian Extremists,0.0
West Bank And Gaza Strip,Gaza Strip,Rafiah Yam,Fatah Hawks,0.0
West Bank And Gaza Strip,Gaza Strip,Rafiah Yam,Hamas (Islamic Resistance Movement),3.0
West Bank And Gaza Strip,Gaza Strip,Rafiah Yam,Kamal Udwan Unit Of Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Rafiah Yam,Palestinian Islamic Jihad (Pij),0.0
West Bank And Gaza Strip,Gaza Strip,Shejaiyah,Hamas (Islamic Resistance Movement),3.0
West Bank And Gaza Strip,Gaza Strip,Sufa,Democratic Front For The Liberation Of Palestine (Dflp),0.0
West Bank And Gaza Strip,Gaza Strip,Sufa,Popular Front For The Liberation Of Palestine (Pflp),0.0
West Bank And Gaza Strip,Gaza Strip,The Incident Occurred At Karni Crossing.,Hamas (Islamic Resistance Movement),3.0
West Bank And Gaza Strip,Gaza Strip,The Incident Occurred In The Nezarim Area.,Hamas (Islamic Resistance Movement),0.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Al-Aqsa Martyrs Brigade,1.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Al-Fatah,0.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Arabs,0.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Democratic Front For The Liberation Of Palestine (Dflp),1.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Eagles Of The Palestinian Revolution,1.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Hamas (Islamic Resistance Movement),20.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Hezbollah Palestine,2.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Islamic Salvation Front (Palestine),0.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Palestinian Extremists,6.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Palestinian Islamic Jihad (Pij),8.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Palestinians,1.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Popular Front For The Liberation Of Palestine (Pflp),0.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Popular Resistance Committees,2.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Sheikh Omar Hadid Brigade,0.0
West Bank And Gaza Strip,Gaza Strip,Unknown,Tawhid And Jihad (Palestine),1.0
West Bank And Gaza Strip,Gaza Strip,Unknown,The Nation'S Army,0.0
West Bank And Gaza Strip,Unknown,Kefar,Al-Fatah,0.0
West Bank And Gaza Strip,Unknown,Kfar Dora,Palestinians,0.0
West Bank And Gaza Strip,Unknown,Kiryat Arba,Palestinians,0.0
West Bank And Gaza Strip,Unknown,Ramca,Palestinians,0.0
West Bank And Gaza Strip,Unknown,Senin,Palestinians,0.0
West Bank And Gaza Strip,Unknown,Siniria,Palestinians,1.0
West Bank And Gaza Strip,Unknown,Unknown,Hamas (Islamic Resistance Movement),5.0
West Bank And Gaza Strip,Unknown,Zurif,Israeli Settlers,0.0
West Bank And Gaza Strip,West Bank,Aboud,Al-Aqsa Martyrs Brigade,1.0
West Bank And Gaza Strip,West Bank,Abu Dis,Palestinian Extremists,5.0
West Bank And Gaza Strip,West Bank,Abu Dis,Palestinians,0.0
West Bank And Gaza Strip,West Bank,Abud,Palestinian Extremists,1.0
West Bank And Gaza Strip,West Bank,Abud,Palestinians,0.0
West Bank And Gaza Strip,West Bank,Achiya,Palestinian Extremists,0.0
West Bank And Gaza Strip,West Bank,Adam,Palestinian Extremists,2.0
West Bank And Gaza Strip,West Bank,Adora,Palestinians,0.0
West Bank And Gaza Strip,West Bank,Ain Siniya,Popular Front For The Liberation Of Palestine (Pflp),0.0
West Bank And Gaza Strip,West Bank,Akraba,Israeli Settlers,0.0
West Bank And Gaza Strip,West Bank,Akrabe,Hamas (Islamic Resistance Movement),2.0
West Bank And Gaza Strip,West Bank,Al-Aroub,Hamas (Islamic Resistance Movement),1.0
West Bank And Gaza Strip,West Bank,Al-Aroub,Palestinian Extremists,2.0
West Bank And Gaza Strip,West Bank,Al-Aroub,Palestinians,0.0
West Bank And Gaza Strip,West Bank,Al-Bireh,Palestinians,1.0
